Product Name,Purchase Order Date,Purchase Order Number,Purchase Quantity
Fog City Farms - Hashburger Smalls 7g,2025-01-23 8:22:31,PO-0001250,240
Fog City Farms - Hashburger Smalls 7g,2025-03-25 8:58:46,PO-0001464,128
Fog City Farms - Hashburger Smalls 7g,2025-02-14 10:28:24,PO-0001338,448
Fog City Farms - Hashburger Smalls 7g,2025-01-16 16:05:22,PO-0001229,176
CES - Lemon Z Budder 1g,2025-04-21 15:10:09,PO-0001562,180
Fog City Farms - Hashburger Smalls 7g,2025-04-25 9:47:23,PO-0001579,288
Lime - Pineapple Express Infused Lil' Limes Preroll 5pk 3g,2025-04-10 15:44:32,PO-0001534,245
Turn - Kiwi Spiked Punch Turn Down Disposable 1g,2025-03-26 11:19:37,PO-0001472,2000
Lime - Sativa Preroll 1g,2025-04-25 12:20:27,PO-0001582,150
Lime - Blue Dream Infused Lil' Limes Preroll 5pk 3g,2025-03-26 10:37:12,PO-0001471,350
Almora - Cherry Haze 3.5g,2025-03-28 15:31:04,PO-0001479,224
Vet CBD - Regular Strength 500:25mg 2oz,2025-01-06 9:44:29,PO-0001189,10
Bear Labs - Agua Fresca Diamonds 1g,2025-03-14 10:14:34,PO-0001430,200
West Coast Cure - Orange Creamsicle Vape 1g,2025-04-07 14:37:28,PO-0001523,100
West Coast Cure - Orange Creamsicle Vape 1g,2025-02-26 13:22:49,PO-0001377,400
Blem x Coldfire - Tangie Ting 1g,2025-02-13 10:00:30,PO-0001332,96
Kurvana - Jet Fuel ASCND 1g,2025-03-19 11:50:26,PO-0001444,210
Almora - Sample - Ranch Canna-Corn Kernels 10mg,2025-03-12 13:22:45,PO-0001422,5
Lime - Watermelon Runtz Infused Lil' Limes Preroll 5pk 3g,2025-03-13 14:39:43,PO-0001429,140
West Coast Cure - Sample - Jack Herer Jefferey Infused 5pk 3.25g,2025-04-08 7:52:56,PO-0001525,11
Lime - Blue Dream Infused Lil' Limes Preroll 5pk 3g,2025-01-09 13:06:30,PO-0001206,100
Camino - Wild Berry Gummies 100mg,2025-04-01 11:21:50,PO-0001492,160
Camino - Wild Berry Gummies 100mg,2025-03-03 16:12:15,PO-0001390,140
Jeeter - Cherry Blossom Infused Baby Preroll 5pk 2.5g,2025-02-13 8:35:19,PO-0001329,600
Turn - Neon Nectar Turn Down Disposable 1g,2025-01-20 14:55:15,PO-0001238,100
Turn - Neon Nectar Turn Down Disposable 1g,2025-02-24 16:23:17,PO-0001370,500
Presidential - Skywalker Rove Preroll 1g,2025-01-29 9:59:00,PO-0001266,830
Turn - Neon Nectar Turn Down Disposable 1g,2025-04-06 10:41:27,PO-0001513,400
Turn - Neon Nectar Turn Down Disposable 1g,2025-01-09 12:58:51,PO-0001205,100
Side Hustle - Blue Burst Vape 1g,2025-03-10 16:03:57,PO-0001411,250
Side Hustle - Blue Burst Vape 1g,2025-03-25 9:10:44,PO-0001465,240
Camino - Wild Berry Gummies 100mg,2025-03-13 11:28:06,PO-0001426,580
Side Hustle - Blue Burst Vape 1g,2025-02-10 16:48:59,PO-0001324,170
Side Hustle - Blue Burst Vape 1g,2025-02-17 12:17:17,PO-0001343,40
Side Hustle - Blue Burst Vape 1g,2025-01-14 8:37:03,PO-0001213,80
Side Hustle - Blue Burst Vape 1g,2025-03-31 15:17:06,PO-0001486,300
Side Hustle - Blue Burst Vape 1g,2025-01-20 15:12:11,PO-0001241,190
Side Hustle - Blue Burst Vape 1g,2025-02-24 14:52:47,PO-0001368,200
Side Hustle - Blue Burst Vape 1g,2025-03-03 15:05:57,PO-0001388,50
Side Hustle - Blue Burst Vape 1g,2025-01-27 12:12:29,PO-0001255,370
Stiiizy - Black - Strawberry Blonde 3.5g,2025-02-25 14:31:57,PO-0001373,20
Stiiizy - Black - Strawberry Blonde 3.5g,2025-02-25 14:31:57,PO-0001373,480
Lime - Watermelon Runtz Infused Lil' Limes Preroll 5pk 3g,2025-01-20 14:22:21,PO-0001236,300
West Coast Cure - STFU OG Jefferey Infused Preroll 5pk 3.25g,2025-04-18 9:09:08,PO-0001557,100
Lime - Hybrid Preroll 1g,2025-01-30 11:51:05,PO-0001271,1300
Wyld - Raspberry Sativa Gummies 100mg,2025-03-28 10:15:19,PO-0001478,280
Lime - Hybrid Preroll 1g,2025-02-14 11:24:17,PO-0001339,775
West Coast Cure - White Runtz Premium Bag 3.5g,2025-03-11 10:23:17,PO-0001415,192
Lime - Hybrid Preroll 1g,2025-03-03 9:46:34,PO-0001386,125
Camino - Raspberry Lemonade Sours 100mg,2025-03-03 16:12:15,PO-0001390,200
Camino - Raspberry Lemonade Sours 100mg,2025-04-22 15:42:11,PO-0001566,80
Camino - Raspberry Lemonade Sours 100mg,2025-03-24 14:20:00,PO-0001461,360
Camino - Raspberry Lemonade Sours 100mg,2025-03-18 15:10:43,PO-0001442,80
Camino - Raspberry Lemonade Sours 100mg,2025-02-24 13:53:57,PO-0001366,60
Lime - Hybrid Preroll 1g,2025-03-26 10:37:12,PO-0001471,700
Camino - Raspberry Lemonade Sours 100mg,2025-03-13 11:28:06,PO-0001426,440
Lime - Hybrid Preroll 1g,2025-04-10 15:44:32,PO-0001534,75
Dr. Norm's - 20's Chocolate Chip Cookies 5pk 100mg,2025-03-17 11:15:43,PO-0001431,144
Dr. Norm's - 20's Chocolate Chip Cookies 5pk 100mg,2025-01-21 10:43:34,PO-0001242,36
Nuggies - Banana Punch 20g,2025-01-27 15:36:23,PO-0001258,1088
West Coast Cure - Strawberry Banana OG Preroll 1g,2025-03-11 10:23:17,PO-0001415,120
Martians - Slurricane 3.5g,2025-02-07 13:46:57,PO-0001317,512
WVY - Strawberry Jam Budder 1g,2025-01-14 15:43:04,PO-0001216,400
Stiiizy - Pineapple Express 40's Mini Infused Blunts 5pk,2025-02-25 14:31:57,PO-0001373,400
Bear Labs - Banana Bomb Tier 3 Live Rosin 1g,2025-02-19 12:38:31,PO-0001356,150
Dr. Norm's - 20's Chocolate Chip Cookies 5pk 100mg,2025-04-17 12:54:57,PO-0001555,60
Kurvana - Jet Fuel ASCND 1g,2025-01-16 8:42:42,PO-0001224,210
Stiiizy - White - Citrus Punch  3.5g,2025-02-25 14:31:57,PO-0001373,700
Dunzo - Rainbow FroYo Vape 1g,2025-04-07 17:26:59,PO-0001524,1969
Dunzo - Rainbow FroYo Vape 1g,2025-01-28 7:49:45,PO-0001260,999
Presidential - XJ-13 THC Design Blunt 1.5g,2025-02-14 13:42:57,PO-0001340,90
Kurvana - Pineapple Express Originals 1g,2025-02-27 11:25:27,PO-0001379,130
West Coast Cure - Strawberry Banana OG Preroll 1g,2025-02-26 13:22:49,PO-0001377,210
West Coast Cure - Strawberry Banana OG Preroll 1g,2025-02-04 15:52:41,PO-0001288,90
Dr. Norm's - 20's Chocolate Chip Cookies 5pk 100mg,2025-02-05 10:27:13,PO-0001289,108
West Coast Cure - Strawberry Banana OG Preroll 1g,2025-01-14 9:36:51,PO-0001214,20
Plug Play - DNA Sugar Daddy Purple 1g,2025-02-13 13:12:25,PO-0001333,180
Plug Play - DNA Sugar Daddy Purple 1g,2025-03-13 11:27:22,PO-0001425,100
West Coast Cure - Strawberry Banana OG Preroll 1g,2025-02-18 11:30:36,PO-0001352,180
Block Party - Lemon Cherry Gelato 28g,2025-01-20 14:02:47,PO-0001235,632
Traditional - Pink Gelato 3.5g,2025-03-04 13:36:00,PO-0001393,256
CES - Durban Poison Budder 1g,2025-01-14 15:43:04,PO-0001216,60
Camino - Wild Berry Gummies 100mg,2025-02-24 13:53:57,PO-0001366,120
Camino - Wild Berry Gummies 100mg,2025-03-24 14:20:00,PO-0001461,420
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-03-28 10:15:19,PO-0001478,160
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-01-17 13:24:23,PO-0001233,40
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-02-28 10:16:30,PO-0001384,280
Lime - Blue Dream Infused Lil' Limes Preroll 5pk 3g,2025-02-14 11:24:17,PO-0001339,60
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-04-21 9:15:51,PO-0001560,80
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-04-05 13:52:13,PO-0001511,120
West Coast Cure - Strawberry Banana OG Preroll 1g,2025-01-28 9:16:58,PO-0001262,70
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-01-29 12:14:29,PO-0001269,320
Traditional - Pink Gelato 3.5g,2025-02-18 9:47:17,PO-0001348,512
Jeeter - Gelato Infused XL Preroll 2g,2025-02-07 12:35:02,PO-0001315,200
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-03-20 14:21:59,PO-0001450,200
Wyld - Pear 1:1 THC:CBG Gummies 100mg,2025-02-21 10:39:30,PO-0001364,120
Coastal Cowboys - Alien OG 7g,2025-01-27 15:36:23,PO-0001258,619
Camino - Wild Berry Gummies 100mg,2025-02-03 11:06:47,PO-0001280,180
Camino - Wild Berry Gummies 100mg,2025-02-13 13:24:04,PO-0001334,100
Camino - Wild Berry Gummies 100mg,2025-02-06 14:33:02,PO-0001292,60
Camino - Tropical Burst Sour Gummies 2:1 THCv 100mg,2025-03-18 15:10:43,PO-0001442,200
Camino - Tropical Burst Sour Gummies 2:1 THCv 100mg,2025-04-01 11:21:50,PO-0001492,700
Side Hustle - Lemon Skunk Shake 28g,2025-04-14 9:23:53,PO-0001542,228
Presidential - Pineapple Preroll 1g,2025-01-29 9:59:00,PO-0001266,210
Presidential - Pineapple Preroll 1g,2025-03-07 9:22:46,PO-0001402,140
Presidential - Pineapple Preroll 1g,2025-02-26 15:57:18,PO-0001378,120
Not Your Father's - Sample -  Root Beer 100mg,2025-02-06 15:50:07,PO-0001293,96
Lime - Blue Raspberry Live Resin Syrup 1000mg,2025-04-25 12:20:27,PO-0001582,20
Lime - Blue Raspberry Live Resin Syrup 1000mg,2025-04-03 12:31:55,PO-0001505,40
Vuze - Donny Banana Live Resin Vape 1g,2025-03-31 16:17:12,PO-0001489,200
Lime - Blue Raspberry Live Resin Syrup 1000mg,2025-03-13 14:39:43,PO-0001429,70
Presidential - XJ-13 THC Design Blunt 1.5g,2025-03-31 14:14:54,PO-0001484,340
Camino - Pineapple Habanero Gummies 100mg,2025-04-22 15:42:11,PO-0001566,260
Camino - Pineapple Habanero Gummies 100mg,2025-02-03 11:06:47,PO-0001280,240
Blem -  Unruly OG Preroll 3.75g 5pk,2025-04-15 9:09:06,PO-0001546,75
Camino - Pineapple Habanero Gummies 100mg,2025-03-18 15:10:43,PO-0001442,100
Camino - Pineapple Habanero Gummies 100mg,2025-03-03 16:12:15,PO-0001390,140
Camino - Pineapple Habanero Gummies 100mg,2025-02-24 13:53:57,PO-0001366,40
Camino - Pineapple Habanero Gummies 100mg,2025-01-28 12:06:03,PO-0001264,80
Camino - Pineapple Habanero Gummies 100mg,2025-03-24 14:20:00,PO-0001461,200
Camino - Pineapple Habanero Gummies 100mg,2025-02-06 14:33:02,PO-0001292,40
Camino - Pineapple Habanero Gummies 100mg,2025-03-13 11:28:06,PO-0001426,260
Blem -  Unruly OG Preroll 3.75g 5pk,2025-02-13 10:00:30,PO-0001332,50
Blem -  Unruly OG Preroll 3.75g 5pk,2025-03-24 14:45:38,PO-0001462,125
Blem -  Unruly OG Preroll 3.75g 5pk,2025-02-25 12:25:24,PO-0001371,275
Blem -  Unruly OG Preroll 3.75g 5pk,2025-01-14 16:04:44,PO-0001215,50
Blem -  Unruly OG Preroll 3.75g 5pk,2025-02-13 9:54:01,PO-0001331,50
Presidential - XJ-13 THC Design Blunt 1.5g,2025-03-19 12:45:59,PO-0001445,80
Presidential - XJ-13 THC Design Blunt 1.5g,2025-02-05 15:25:07,PO-0001290,110
West Coast Cure - OG Kush Jefferey Infused Preroll 5pk 3.25g,2025-02-12 10:20:00,PO-0001326,200
West Coast Cure - OG Kush Jefferey Infused Preroll 5pk 3.25g,2025-02-26 13:22:49,PO-0001377,130
West Coast Cure - OG Kush Jefferey Infused Preroll 5pk 3.25g,2025-03-11 10:23:17,PO-0001415,340
Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,2025-02-25 13:24:52,PO-0001372,380
Lime - Sample - Blue Dream Infused Lil' Limes Preroll 5pk 3g,2025-04-03 12:48:19,PO-0001506,10
Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,2025-03-29 12:17:24,PO-0001481,200
Presidential - XJ-13 THC Design Blunt 1.5g,2025-01-29 9:59:00,PO-0001266,230
Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,2025-01-07 11:57:39,PO-0001199,110
Lime - Sample - Blue Dream Infused Lil' Limes Preroll 5pk 3g,2025-02-14 11:24:17,PO-0001339,10
Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,2025-01-21 15:42:35,PO-0001244,350
Lime - Sample - Blue Dream Infused Lil' Limes Preroll 5pk 3g,2025-03-26 10:37:12,PO-0001471,10
Lime - Sample - Blue Dream Infused Lil' Limes Preroll 5pk 3g,2025-01-09 13:06:30,PO-0001206,10
Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,2025-03-19 14:01:16,PO-0001446,160
Presidential - XJ-13 THC Design Blunt 1.5g,2025-03-07 9:22:46,PO-0001402,20
Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,2025-03-12 12:52:03,PO-0001421,650
Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,2025-03-03 16:12:15,PO-0001390,100
Uncle Arnie's - Watermelon Wave 100mg,2025-01-07 10:20:49,PO-0001198,48
Uncle Arnie's - Watermelon Wave 100mg,2025-03-18 15:19:39,PO-0001443,192
Uncle Arnie's - Watermelon Wave 100mg,2025-01-28 11:29:27,PO-0001263,168
Jeeter - Maui Wowie Infused Preroll 1g,2025-02-28 14:53:10,PO-0001385,300
Jeeter - Maui Wowie Infused Preroll 1g,2025-02-19 11:20:22,PO-0001355,300
Plug Play - DNA Pineapple Express 1g,2025-02-13 13:12:25,PO-0001333,200
West Coast Cure - Guavamelon Live Resin Vape 1g,2025-03-06 13:07:28,PO-0001401,120
Vet CBD - Regular Strength 500:25mg 2oz,2025-03-31 12:20:14,PO-0001482,10
Vet CBD - Regular Strength 500:25mg 2oz,2025-02-04 13:09:46,PO-0001284,20
Side Hustle - Hawaiian OG Live Resin Vape 1g,2025-03-25 9:10:44,PO-0001465,400
Side Hustle - Hawaiian OG Live Resin Vape 1g,2025-04-14 11:46:55,PO-0001544,50
Side Hustle - Hawaiian OG Live Resin Vape 1g,2025-02-24 14:52:47,PO-0001368,100
Side Hustle - Hawaiian OG Live Resin Vape 1g,2025-02-17 12:17:17,PO-0001343,120
Side Hustle - Hawaiian OG Live Resin Vape 1g,2025-03-03 15:05:57,PO-0001388,60
Papa Select - Sample - Moroccan Peaches Live Rosin 1g,2025-04-04 15:15:35,PO-0001509,2
Bear Labs - Galactic Garlic Tier 3 Live Rosin 1g,2025-01-14 15:43:04,PO-0001216,150
Bear Labs - Orange 76 x Garlic Juice Tier 3 Live Rosin 1g,2025-02-05 16:13:23,PO-0001291,60
Stiiizy - Orange Battery,2025-03-21 13:32:24,PO-0001454,40
Camino - Promo - Watermelon Lemonade Gummies 10mg,2025-03-03 16:39:54,PO-0001392,192
Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,2025-02-24 13:53:57,PO-0001366,120
Uncle Arnie's - Watermelon Wave 100mg,2025-04-22 16:47:13,PO-0001567,72
Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,2025-04-01 11:21:50,PO-0001492,100
Bear Labs - Sour Chem 91 Budder 1g,2025-02-19 12:38:31,PO-0001356,200
Stiiizy - Orange Battery,2025-04-16 12:35:17,PO-0001549,100
Lime - Maui Wowie Infused Preroll 1.75g,2025-03-03 9:46:34,PO-0001386,300
Rove - Granddaddy Purp RTU Reload Live Resin Diamonds Pod 1g,2025-02-11 12:17:32,PO-0001325,240
Rove - Granddaddy Purp RTU Reload Live Resin Diamonds Pod 1g,2025-02-25 13:24:52,PO-0001372,260
Stiiizy - Orange Sunset Live Rosin Badder 1g,2025-01-22 10:20:28,PO-0001245,200
Stiiizy - White - Cereal Milk 3.5g,2025-02-14 9:04:49,PO-0001337,500
Rove - Granddaddy Purp RTU Reload Live Resin Diamonds Pod 1g,2025-03-12 12:52:03,PO-0001421,570
West Coast Cure - Skywalker OG Preroll 1g,2025-02-18 11:30:36,PO-0001352,70
West Coast Cure - Skywalker OG Preroll 1g,2025-01-14 9:36:51,PO-0001214,20
West Coast Cure - Skywalker OG Preroll 1g,2025-03-11 10:23:17,PO-0001415,170
West Coast Cure - Skywalker OG Preroll 1g,2025-01-28 9:16:58,PO-0001262,200
West Coast Cure - Skywalker OG Preroll 1g,2025-02-04 15:52:41,PO-0001288,110
West Coast Cure - Skywalker OG Preroll 1g,2025-02-26 13:22:49,PO-0001377,400
Uncle Arnie's - Watermelon Wave 100mg,2025-03-24 10:53:37,PO-0001459,96
West Coast Cure - Skywalker OG Preroll 1g,2025-03-26 18:08:08,PO-0001474,200
West Coast Cure - Skywalker OG Preroll 1g,2025-02-12 10:20:00,PO-0001326,100
Uncle Arnie's - Watermelon Wave 100mg,2025-01-17 10:35:21,PO-0001230,48
Uncle Arnie's - Watermelon Wave 100mg,2025-03-13 11:07:43,PO-0001427,48
West Coast Cure - Blue Dream Jefferey Infused Preroll 5pk 3.25g,2025-02-12 10:20:00,PO-0001326,40
West Coast Cure - Blue Dream Jefferey Infused Preroll 5pk 3.25g,2025-03-26 18:08:08,PO-0001474,200
Uncle Arnie's - Watermelon Wave 100mg,2025-02-03 10:41:33,PO-0001279,240
Stiiizy - Orange Battery,2025-04-02 7:42:19,PO-0001495,80
West Coast Cure - Blue Dream Jefferey Infused Preroll 5pk 3.25g,2025-02-26 13:22:49,PO-0001377,120
West Coast Cure - Blue Dream Jefferey Infused Preroll 5pk 3.25g,2025-04-18 9:09:08,PO-0001557,150
Presidential - Strawberry Blunt 1.5g,2025-02-14 13:42:57,PO-0001340,10
Presidential - Strawberry Blunt 1.5g,2025-02-26 15:57:18,PO-0001378,120
Presidential - Strawberry Blunt 1.5g,2025-02-05 15:25:07,PO-0001290,70
Presidential - Strawberry Blunt 1.5g,2025-03-31 14:14:54,PO-0001484,100
Presidential - Strawberry Blunt 1.5g,2025-03-19 12:45:59,PO-0001445,60
Presidential - Strawberry Blunt 1.5g,2025-01-29 9:59:00,PO-0001266,310
Stiiizy - Sour Tangie Pod 1g,2025-04-01 15:45:38,PO-0001494,100
Lime - Sample - Blueberry Headband Infused Preroll 1.75g,2025-01-23 14:27:09,PO-0001251,10
Stiiizy - Sour Tangie Pod 1g,2025-04-25 10:12:10,PO-0001580,100
Stiiizy - Sour Tangie Pod 1g,2025-02-25 14:31:57,PO-0001373,200
Stiiizy - Sour Tangie Pod 1g,2025-03-21 13:40:13,PO-0001455,300
Bear Labs - Lemon Pound Cake Budder 1g,2025-03-14 10:14:34,PO-0001430,100
Plug Play - Exotics Strawberry Champagne 1g,2025-02-13 13:12:25,PO-0001333,100
Plug Play - Exotics Strawberry Champagne 1g,2025-04-24 12:52:45,PO-0001571,140
Plug Play - Exotics Strawberry Champagne 1g,2025-03-13 11:27:22,PO-0001425,180
Plug Play - Exotics Strawberry Champagne 1g,2025-02-27 13:58:38,PO-0001380,70
Plug Play - Exotics Strawberry Champagne 1g,2025-04-03 14:44:35,PO-0001508,80
Presidential - Strawberry Preroll 1g,2025-03-31 14:14:54,PO-0001484,500
Presidential - Strawberry Preroll 1g,2025-02-26 15:57:18,PO-0001378,40
Blem x Coldfire - Unruly OG 1g,2025-02-13 10:00:30,PO-0001332,96
Presidential - Strawberry Preroll 1g,2025-01-29 9:59:00,PO-0001266,640
Blem x Coldfire - Unruly OG 1g,2025-03-10 11:50:41,PO-0001406,72
CES - Lemon Cherry Gelato Budder 1g,2025-02-05 16:13:23,PO-0001291,80
Sherbinskis - Cherry Gello Live Resin Vape 1g,2025-03-28 16:56:41,PO-0001480,250
Sherbinskis - Cherry Gello Live Resin Vape 1g,2025-03-19 17:46:44,PO-0001448,100
Sherbinskis - Cherry Gello Live Resin Vape 1g,2025-04-09 16:14:55,PO-0001529,130
Blem x Coldfire - Unruly OG 1g,2025-04-15 9:09:06,PO-0001546,72
Sherbinskis - Cherry Gello Live Resin Vape 1g,2025-04-22 9:41:44,PO-0001564,75
Stiiizy - Sour Tangie Pod 1g,2025-01-22 10:20:28,PO-0001245,90
Stiiizy - Sour Tangie Pod 1g,2025-01-31 10:54:33,PO-0001275,100
Lime - Sample - Sativa Preroll 1g,2025-04-03 12:31:55,PO-0001505,10
Lime - Sample - Sativa Preroll 1g,2025-03-18 12:16:37,PO-0001436,10
Lime - Sample - Sativa Preroll 1g,2025-02-14 11:24:17,PO-0001339,10
Lime - Sample - Sativa Preroll 1g,2025-04-25 12:20:27,PO-0001582,10
Blem x Coldfire - Unruly OG 1g,2025-03-10 11:47:49,PO-0001405,216
Lime - Sample - Sativa Preroll 1g,2025-01-20 14:22:21,PO-0001236,10
Lime - Sample - Sativa Preroll 1g,2025-01-30 11:51:05,PO-0001271,10
Lime - Sample - Sativa Preroll 1g,2025-01-23 14:27:09,PO-0001251,10
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-03-29 12:17:24,PO-0001481,300
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-03-12 12:52:03,PO-0001421,240
West Coast Cure - Milk & Cookies Preroll 1g,2025-03-26 18:08:08,PO-0001474,600
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-03-19 14:01:16,PO-0001446,60
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-04-16 14:40:37,PO-0001553,100
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-01-21 15:42:35,PO-0001244,120
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-02-25 13:24:52,PO-0001372,200
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-02-11 12:17:32,PO-0001325,50
Pretty Dope - Sunset Sherbet Vape 1g,2025-04-14 11:46:55,PO-0001544,40
Pretty Dope - Sunset Sherbet Vape 1g,2025-03-25 9:10:44,PO-0001465,500
Pretty Dope - Sunset Sherbet Vape 1g,2025-04-14 9:23:53,PO-0001542,250
Pretty Dope - Sunset Sherbet Vape 1g,2025-03-03 15:05:57,PO-0001388,300
Nuggies - Blue Cheese Smalls 20g,2025-01-13 13:11:35,PO-0001212,1107
Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2025-01-07 11:57:39,PO-0001199,100
Jeeter - Sweep Infused Preroll 0.5g,2025-03-24 11:28:09,PO-0001460,50
WVY - Sour OG Budder 1g,2025-04-02 11:49:22,PO-0001499,460
Wyld - Sour Cherry Gummies 100mg,2025-02-28 10:16:30,PO-0001384,280
Lime - Lime Dream Infused Pre Roll 1.75g,2025-04-10 15:44:32,PO-0001534,600
Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,2025-03-24 14:20:00,PO-0001461,1200
Wyld - Sour Cherry Gummies 100mg,2025-01-29 12:14:29,PO-0001269,200
Wyld - Sour Cherry Gummies 100mg,2025-03-20 14:21:59,PO-0001450,21
Wyld - Sour Cherry Gummies 100mg,2025-01-17 13:24:23,PO-0001233,280
Wyld - Sour Cherry Gummies 100mg,2025-04-21 9:15:51,PO-0001560,80
Wyld - Sour Cherry Gummies 100mg,2025-04-05 13:52:13,PO-0001511,80
Wyld - Sour Cherry Gummies 100mg,2025-01-13 9:36:35,PO-0001211,80
Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,2025-04-17 10:34:04,PO-0001554,320
Stiiizy - Strawnana 40's Mini Infused Blunts 5pk,2025-02-14 9:04:49,PO-0001337,130
Stiiizy - Strawnana 40's Mini Infused Blunts 5pk,2025-01-16 12:02:55,PO-0001226,100
Wyld - Sour Cherry Gummies 100mg,2025-03-20 14:21:59,PO-0001450,299
Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,2025-03-13 11:28:06,PO-0001426,800
Jeeter - Acapulco Gold XL Infused Preroll 2g,2025-04-25 9:03:42,PO-0001578,80
Stiiizy - Sample - Hawaiian Snow Liquid Diamonds All in One 1g,2025-02-14 9:04:49,PO-0001337,80
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-02-24 13:53:57,PO-0001366,80
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-04-01 11:21:50,PO-0001492,500
Jeeter - Bubba G Infused Baby Preroll 5pk 2.5g,2025-01-15 12:35:02,PO-0001223,1000
Jeeter - Kiwi Kush Liquid Diamond Vape 1g,2025-03-18 14:46:09,PO-0001441,500
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-01-28 12:06:03,PO-0001264,240
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-02-06 14:33:02,PO-0001292,160
MikroDose - Strawberry Cough 10g,2025-03-10 12:21:12,PO-0001407,625
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-01-17 10:55:35,PO-0001231,460
West Coast Cure - Blackberry Kush Jefferey Infused Preroll 1.2g,2025-04-18 9:09:08,PO-0001557,100
West Coast Cure - Blackberry Kush Jefferey Infused Preroll 1.2g,2025-03-26 18:08:08,PO-0001474,200
High Gorgeous - In The Nude Unscented Body Butter 1000mg,2025-03-17 13:29:29,PO-0001434,160
St. Ides - Maui Mango High Tea 100mg,2025-02-06 15:50:07,PO-0001293,624
High Gorgeous - In The Nude Unscented Body Butter 1000mg,2025-04-21 13:52:28,PO-0001561,32
West Coast Cure - Blackberry Kush Jefferey Infused Preroll 1.2g,2025-01-14 9:36:51,PO-0001214,80
St. Ides - Maui Mango High Tea 100mg,2025-03-25 12:29:28,PO-0001467,1344
St. Ides - Maui Mango High Tea 100mg,2025-03-10 10:46:40,PO-0001404,1536
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-04-17 10:34:04,PO-0001554,100
St. Ides - Maui Mango High Tea 100mg,2025-04-09 16:51:24,PO-0001530,432
St. Ides - Maui Mango High Tea 100mg,2025-01-20 14:59:55,PO-0001239,1056
St. Ides - Maui Mango High Tea 100mg,2025-02-27 15:01:01,PO-0001382,336
St. Ides - Maui Mango High Tea 100mg,2025-01-06 9:59:21,PO-0001190,528
St. Ides - Maui Mango High Tea 100mg,2025-02-20 16:23:48,PO-0001362,816
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-01-07 9:35:20,PO-0001196,80
Lost Farm - Blueberry (Blue Dream) Live Resin Chews 100mg,2025-03-24 14:20:00,PO-0001461,100
St. Ides - Maui Mango High Tea 100mg,2025-04-23 10:06:13,PO-0001568,192
St. Ides - Maui Mango High Tea 100mg,2025-04-17 14:23:02,PO-0001556,96
Bear Labs - Golden Strawberries Tier 3 Live Rosin 1g,2025-04-02 11:49:22,PO-0001499,200
Bear Labs - Golden Strawberries Tier 3 Live Rosin 1g,2025-03-14 10:14:34,PO-0001430,200
West Coast Cure - Blackberry Kush Jefferey Infused Preroll 1.2g,2025-02-12 10:20:00,PO-0001326,180
Jeeter - Iced Matcha Infused XL Preroll 2g,2025-02-13 8:35:19,PO-0001329,100
Blem - Tangie Ting 3.5g,2025-03-10 11:50:41,PO-0001406,160
Blem - Tangie Ting 3.5g,2025-03-24 14:45:38,PO-0001462,224
